﻿Nom Gare;Code Gare;Type jour;Date;Annee;Ligne;Axe;Tranche horaire;Somme de Montants
VIRY-CHATILLON;87681312;DIM;2024-03-03;2024;D;D;De 6h à 10h;312
PORTE-DE-CLICHY;87111278;JOB;2025-11-02;2025;C;C;De 10h à 16h;1088
DUGNY-LA-COURNEUVE;87697342;DIM;2021-11-21;2021;T11;T11;Après 20h;64
PRECY-SUR-OISE;87276410;DIM;2024-01-21;2024;H;H;De 16h à 20h;10
DUGNY-LA-COURNEUVE;87697342;JOB;2021-11-23;2021;T11;T11;De 10h à 16h;348
PRECY-SUR-OISE;87276410;JOB;2024-01-16;2024;H;H;De 16h à 20h;21
VOSVES;87682500;SAM;2024-02-03;2024;D;D;De 16h à 20h;4
PRESLES-COURCELLES;87276501;DIM;2024-01-21;2024;H;H;De 16h à 20h;81
EGLY;87545475;JOB;2025-06-02;2025;C;C;De 10h à 16h;191
PROVINS;87116160;SAM;2023-11-18;2023;P;P;Avant 6h;36
EMERAINVILLE-PONTAULT-COMBAULT;87116046;SAM;2022-03-19;2022;E;E;De 10h à 16h;1278
PUTEAUX;87382382;JOB;2024-01-16;2024;L;L2;Après 20h;400
EMERAINVILLE-PONTAULT-COMBAULT;87116046;SAM;2022-03-19;2022;E;E;De 6h à 10h;710
PUTEAUX;87382382;SAM;2024-01-20;2024;L;L2;De 6h à 10h;342
EPINAY-VILLETANEUSE;87271122;DIM;2021-11-21;2021;T11;T11;Après 20h;346
RAMBOUILLET;87393314;JOB;2024-01-16;2024;N;N;De 10h à 16h;833
MARLY-LE-ROI;87382465;DIM;2024-01-21;2024;L;L2;De 6h à 10h;165
REMISE-A-JORELLE;87988709;JOB;2021-09-21;2021;T4;T4;Avant 6h;22
SAINT-OUEN-L'AUMONE;87276105;DIM;2025-09-02;2025;C;C;De 16h à 20h;182
REMISE-A-JORELLE;87988709;SAM;2021-11-09;2021;T4;T4;De 16h à 20h;143
LONGJUMEAU;87393611;SAM;2024-11-30;2024;T12;T12;Avant 6h;13
RIS-ORANGIS;87681338;DIM;2024-03-03;2024;D;D;Après 20h;88
LONGUEVILLE;87116137;JOB;2023-11-14;2023;P;P;Après 20h;70
ROISSY-EN-BRIE;87116038;DIM;2022-03-20;2022;E;E;Avant 6h;17
LONGUEVILLE;87116137;SAM;2023-11-18;2023;P;P;De 10h à 16h;328
ROISSY-EN-BRIE;87116038;DIM;2022-03-20;2022;E;E;De 10h à 16h;880
LONGUEVILLE;87116137;SAM;2023-11-18;2023;P;P;De 16h à 20h;177
ROMAIN-ROLLAND;87704296;DIM;2021-12-09;2021;T4;T4;Avant 6h;6
SERMAISE;87545517;SAM;2025-08-02;2025;C;C;De 6h à 10h;9
ROMAIN-ROLLAND;87704296;SAM;2021-09-18;2021;T4;T4;De 10h à 16h;845
SEVRAN-LIVRY;87271429;DIM;2019-03-24;2019;B;B;Après 20h;492
ROUGEMONT-CHANTELOUP;87431791;JOB;2021-09-21;2021;T4;T4;De 10h à 16h;550
SEVRAN-LIVRY;87271429;JOB;2023-10-10;2023;B;B;De 16h à 20h;1748
ROUGEMONT-CHANTELOUP;87431791;SAM;2021-11-09;2021;T4;T4;Après 20h;123
MONTGERON-CROSNE;87682104;SAM;2024-02-03;2024;D;D;Après 20h;171
RUNGIS-LA-FRATERNELLE;87546291;JOB;2025-06-02;2025;C;C;De 16h à 20h;356
MONTIGNY-BEAUCHAMP;87276089;DIM;2025-09-02;2025;C;C;De 16h à 20h;380
SAINT-CHERON;87545509;SAM;2025-08-02;2025;C;C;De 10h à 16h;230
SURESNES-MONT-VALERIEN;87382374;SAM;2024-04-27;2024;U;U;De 6h à 10h;74
SAINT-CLOUD;87382358;SAM;2024-01-20;2024;L;L2;De 6h à 10h;696
SURVILLIERS-FOSSES;87276261;DIM;2024-03-03;2024;D;D;De 16h à 20h;319
SAINT-CLOUD;87382358;SAM;2024-08-06;2024;U;U;De 16h à 20h;151
SURVILLIERS-FOSSES;87276261;JOB;2024-05-03;2024;D;D;De 16h à 20h;998
SAINT-CYR;87393223;DIM;2024-04-28;2024;U;U;De 6h à 10h;124
MONTSOULT-MAFFLIERS;87276493;SAM;2024-01-20;2024;H;H;De 10h à 16h;365
SAINT-CYR;87393223;SAM;2023-10-14;2023;T13;T13;Après 20h;64
MOULIN-GALANT;87681403;SAM;2024-02-03;2024;D;D;De 16h à 20h;151
SAINT-DENIS;87271015;DIM;2024-03-03;2024;D;D;De 16h à 20h;10422
MANTES-LA-JOLIE;87381509;DIM;2024-01-21;2024;N;N;De 16h à 20h;241
SAINT-FARGEAU;87682542;SAM;2024-02-03;2024;D;D;De 16h à 20h;13
MARCHEZAIS-BROUE;87393470;SAM;2024-01-20;2024;N;N;De 16h à 20h;23
SAINT-GERMAIN-EN-LAYE;87733063;SAM;2023-10-14;2023;T13;T13;De 16h à 20h;652
TOURNAN;87116210;JOB;2022-03-22;2022;E;E;De 10h à 16h;405
SAINT-MICHEL-NOTRE-DAME;87547315;SAM;2025-08-02;2025;C;C;Après 20h;5390
MAROLLES-EN-HUREPOIX;87545186;JOB;2025-06-02;2025;C;C;De 6h à 10h;1614
SAINT-NOM-LA-BRETECHE-FORET-DE-MARLY;87382481;SAM;2024-01-20;2024;L;L2;De 6h à 10h;154
US;87381178;JOB;2024-01-16;2024;J;J6;Avant 6h;5
SAINT-OUEN-L'AUMONE-LIESSE;87337980;DIM;2024-01-21;2024;H;H;De 6h à 10h;91
MASSY-PALAISEAU;87393579;SAM;2024-11-30;2024;T12;T12;De 16h à 20h;1170
SAINT-OUEN-L'AUMONE-LIESSE;87337980;JOB;2025-06-02;2025;C;C;Après 20h;50
US;87381178;JOB;2024-01-16;2024;J;J6;De 10h à 16h;17
SAINT-QUENTIN-EN-YVELINES-MONTIGNY-LE-BRETONNEUX;87393843;DIM;2024-01-21;2024;N;N;De 16h à 20h;511
PARC-DES-EXPOSITIONS;87271486;SAM;2019-03-16;2019;B;B;De 16h à 20h;532
SAINT-QUENTIN-EN-YVELINES-MONTIGNY-LE-BRETONNEUX;87393843;DIM;2025-09-02;2025;C;C;De 10h à 16h;352
VAL-D'ARGENTEUIL;87381798;JOB;2024-01-16;2024;J;J6;De 16h à 20h;2608
SAINT-QUENTIN-EN-YVELINES-MONTIGNY-LE-BRETONNEUX;87393843;SAM;2024-01-20;2024;N;N;De 16h à 20h;807
PARIS-EST;87113001;SAM;2023-11-18;2023;P;P;De 6h à 10h;2543
SAINT-QUENTIN-EN-YVELINES-MONTIGNY-LE-BRETONNEUX;87393843;SAM;2024-08-06;2024;U;U;De 16h à 20h;627
VAL-DE-FONTENAY;87113712;JOB;2022-03-22;2022;E;E;Avant 6h;178
SAINTE-GENEVIEVE-DES-BOIS;87545210;JOB;2025-06-02;2025;C;C;Après 20h;126
MAURECOURT;87381483;JOB;2024-01-16;2024;J;J6;De 10h à 16h;243
SANNOIS;87276188;SAM;2024-01-20;2024;J;J4;Après 20h;322
PARIS-MONTPARNASSE;87391003;DIM;2024-01-21;2024;N;N;Après 20h;3921
SARCELLES-SAINT-BRICE;87276386;SAM;2024-01-20;2024;H;H;De 16h à 20h;1363
MELUN;87682005;SAM;2024-02-03;2024;D;D;Après 20h;420
SEVRES-RIVE-GAUCHE;87393124;SAM;2024-01-20;2024;N;N;Avant 6h;11
PEREIRE-LEVALLOIS;87381012;JOB;2025-06-02;2025;C;C;Après 20h;458
SEVRES-VILLE-D'AVRAY;87382341;DIM;2024-04-28;2024;U;U;De 16h à 20h;85
MERIEL;87276675;DIM;2024-01-21;2024;H;H;De 6h à 10h;56
TAVERNY;87276634;DIM;2024-01-21;2024;H;H;Après 20h;99
PERSAN-BEAUMONT;87276469;SAM;2024-01-20;2024;H;H;Après 20h;317
TAVERNY;87276634;DIM;2024-01-21;2024;H;H;De 10h à 16h;503
MEUDON;87393108;SAM;2024-01-20;2024;N;N;Avant 6h;8
TOURNAN;87116210;JOB;2022-03-22;2022;E;E;Après 20h;64
MEUDON-VAL-FLEURY;87393082;SAM;2025-08-02;2025;C;C;De 16h à 20h;826
TRAITE-DE-ROME;87746016;SAM;2024-11-30;2024;T12;T12;Après 20h;26
MITRY-CLAYE;87271528;SAM;2019-03-16;2019;B;B;De 6h à 10h;642
TRAPPES;87393835;DIM;2024-04-28;2024;U;U;Après 20h;102
VERSAILLES-CHANTIERS;87393009;JOB;2025-11-02;2025;C;C;De 10h à 16h;670
PIERREFITTE-STAINS;87271163;SAM;2024-02-03;2024;D;D;Après 20h;814
MONTIGNY-BEAUCHAMP;87276089;JOB;2024-01-16;2024;H;H;De 6h à 10h;1872
PIERRELAYE;87276097;SAM;2024-01-20;2024;H;H;Après 20h;86
MONTSOULT-MAFFLIERS;87276493;JOB;2024-01-16;2024;H;H;De 10h à 16h;840
VILLENEUVE-LE-ROI;87545277;SAM;2025-08-02;2025;C;C;De 10h à 16h;702
VILLENNES-SUR-SEINE;87386649;SAM;2021-04-12;2021;J;J5;De 6h à 10h;115
PONT-CARDINET;87381111;JOB;2024-01-16;2024;L;L2;De 10h à 16h;938
VILLEPREUX-LES-CLAYES;87393413;JOB;2024-01-16;2024;N;N;Avant 6h;90
PONTOISE;87276139;DIM;2024-01-21;2024;H;H;De 6h à 10h;381
VIROFLAY-RIVE-GAUCHE;87393215;SAM;2025-08-02;2025;C;C;Après 20h;207
PRECY-SUR-OISE;87276410;DIM;2024-01-21;2024;H;H;De 6h à 10h;5
PRESLES-COURCELLES;87276501;DIM;2024-01-21;2024;H;H;Avant 6h;4
PRESLES-COURCELLES;87276501;SAM;2024-01-20;2024;H;H;Après 20h;22
PROVINS;87116160;JOB;2023-11-14;2023;P;P;Avant 6h;176
